##########################
# CHINESE ESTATE BUILDINGS
##########################

# BUILDING VALUES

@east_asian_estate_main_construction_time = 730
	character_modifier = {
		enemy_hostile_scheme_success_chance_add = -2
		domicile_monthly_gold_mult = 0.02
	}
	province_modifier = {
		tax_mult = 0.02
		monthly_county_control_growth_add = 0.2
	}
	ai_value = {
		value = 8
		add = estate_building_ai_modifier_value
	}
	asset = {
		icon = "gfx/interface/icons/domicile_building/domicile_building_guardhouse.dds"
		texture = "gfx/interface/window_domiciles/estate_building_villa_chinese.dds"
		intersectionmask_texture = "gfx/interface/window_domiciles/estate_building_villa_chinese_mask.png"
	}
}
east_asian_estate_night_watch_04 = {
	construction_time = @east_asian_estate_upgrade_construction_time_4
	allowed_domicile_types = { east_asian_estate }
	slot_type = internal
	previous_building = east_asian_estate_night_watch_03

	can_construct = {
		domicile ?= { has_domicile_building_or_higher = east_asian_estate_main_03 }
	}

	cost = {
		gold = {
			value = estate_internal_building_normal_cost_tier_4_value
		}
	}
	parameters = {
	}
	character_modifier = {
		enemy_hostile_scheme_success_chance_add = -2
		domicile_monthly_gold_mult = 0.02
	}
	province_modifier = {
		tax_mult = 0.02
		monthly_county_control_growth_add = 0.2
	}
	ai_value = {
		value = 7
		add = estate_building_ai_modifier_value
	}
	asset = {
		icon = "gfx/interface/icons/domicile_building/domicile_building_guardhouse.dds"
		texture = "gfx/interface/window_domiciles/estate_building_villa_chinese.dds"
		intersectionmask_texture = "gfx/interface/window_domiciles/estate_building_villa_chinese_mask.png"
	}
}
east_asian_estate_fire_brigade_01 = {
	construction_time = @east_asian_estate_upgrade_construction_time_1
	allowed_domicile_types = { east_asian_estate }
	slot_type = internal
	previous_building = east_asian_estate_market_01

	can_construct = {
		
	}

	cost = {
		gold = {
			value = estate_internal_building_normal_cost_tier_1_value
		}
	}
	parameters = {
	}
	character_modifier = {
		monthly_merit = @east_asian_manor_monthly_merit_2
	}
	province_modifier = {
		development_growth_factor = @east_asian_manor_development_growth_factor_1
		county_opinion_add = 2
		development_decline_factor = -0.1
	}
	ai_value = {
		value = 10
		add = estate_building_ai_modifier_value
	}
	asset = {
		icon = "gfx/interface/icons/activity_types/coronation_type_anointment_icon.dds"
		texture = "gfx/interface/window_domiciles/estate_building_villa_chinese.dds"
		intersectionmask_texture = "gfx/interface/window_domiciles/estate_building_villa_chinese_mask.png"
	}
}
east_asian_estate_fire_brigade_02 = {
	construction_time = @east_asian_estate_upgrade_construction_time_2
	allowed_domicile_types = { east_asian_estate }
	slot_type = internal
	previous_building = east_asian_estate_fire_brigade_01

	can_construct = {
		
	}

	cost = {
		gold = {
			value = estate_internal_building_normal_cost_tier_2_value
		}
	}
	parameters = {
	}
	character_modifier = {
		monthly_merit = @east_asian_manor_monthly_merit_2
	}
	province_modifier = {
		development_growth_factor = @east_asian_manor_development_growth_factor_1
		county_opinion_add = 2
		development_decline_factor = -0.1
	}
	ai_value = {
		value = 9
		add = estate_building_ai_modifier_value
	}
	asset = {
		icon = "gfx/interface/icons/activity_types/coronation_type_anointment_icon.dds"
		texture = "gfx/interface/window_domiciles/estate_building_villa_chinese.dds"
		intersectionmask_texture = "gfx/interface/window_domiciles/estate_building_villa_chinese_mask.png"
	}
}
east_asian_estate_fire_brigade_03 = {
	construction_time = @east_asian_estate_upgrade_construction_time_3
	allowed_domicile_types = { east_asian_estate }
	slot_type = internal
	previous_building = east_asian_estate_fire_brigade_02

	can_construct = {
		domicile ?= { has_domicile_building_or_higher = east_asian_estate_main_02 }
	}

	cost = {
		gold = {
			value = estate_internal_building_normal_cost_tier_3_value
		}
	}
	parameters = {
	}
	character_modifier = {
		monthly_merit = @east_asian_manor_monthly_merit_2
	}
	province_modifier = {
		development_growth_factor = @east_asian_manor_development_growth_factor_1
		county_opinion_add = 2
		development_decline_factor = -0.1
	}
	ai_value = {
		value = 8
		add = estate_building_ai_modifier_value
	}
	asset = {
		icon = "gfx/interface/icons/activity_types/coronation_type_anointment_icon.dds"
		texture = "gfx/interface/window_domiciles/estate_building_villa_chinese.dds"
		intersectionmask_texture = "gfx/interface/window_domiciles/estate_building_villa_chinese_mask.png"
	}
}
east_asian_estate_fire_brigade_04 = {
	construction_time = @east_asian_estate_upgrade_construction_time_4
	allowed_domicile_types = { east_asian_estate }
	slot_type = internal
	previous_building = east_asian_estate_fire_brigade_03

	can_construct = {
		domicile ?= { has_domicile_building_or_higher = east_asian_estate_main_03 }
	}

	cost = {
		gold = {
			value = estate_internal_building_normal_cost_tier_4_value
		}
	}
	parameters = {
	}
	character_modifier = {
		monthly_merit = @east_asian_manor_monthly_merit_2
	}
	province_modifier = {
		development_growth_factor = @east_asian_manor_development_growth_factor_1
		county_opinion_add = 2
		development_decline_factor = -0.1
	}
	ai_value = {
		value = 7
		add = estate_building_ai_modifier_value
	}
	asset = {
		icon = "gfx/interface/icons/activity_types/coronation_type_anointment_icon.dds"
		texture = "gfx/interface/window_domiciles/estate_building_villa_chinese.dds"
		intersectionmask_texture = "gfx/interface/window_domiciles/estate_building_villa_chinese_mask.png"
	}
}
east_asian_estate_courier_posthouse_01 = {
	construction_time = @east_asian_estate_upgrade_construction_time_1
	allowed_domicile_types = { east_asian_estate }
	slot_type = internal
	previous_building = east_asian_estate_market_01

	can_construct = {
		
	}

	cost = {
		gold = {
			value = estate_internal_building_normal_cost_tier_1_value
		}
	}
	parameters = {
	}
	character_modifier = {
		trait_track_travel_xp_gain_mult = @east_asian_manor_trait_track_travel_xp_gain_mult_2
		character_travel_speed_mult = @east_asian_manor_character_travel_speed_mult
		monthly_merit_mult = @east_asian_manor_monthly_merit_mult_1
	}
	province_modifier = {
		travel_danger = @east_asian_manor_travel_danger_2
	}
	ai_value = {
		value = 10
		add = estate_building_ai_modifier_value
	}
	asset = {
		icon = "gfx/interface/icons/domicile_building/domicile_building_horse_run.dds"
		texture = "gfx/interface/window_domiciles/estate_building_villa_chinese.dds"
		intersectionmask_texture = "gfx/interface/window_domiciles/estate_building_villa_chinese_mask.png"
	}
}
east_asian_estate_courier_posthouse_02 = {
	construction_time = @east_asian_estate_upgrade_construction_time_2
	allowed_domicile_types = { east_asian_estate }
	slot_type = internal
	previous_building = east_asian_estate_courier_posthouse_01

	can_construct = {
		
	}

	cost = {
		gold = {
			value = estate_internal_building_normal_cost_tier_2_value
		}
	}
	parameters = {
	}
	character_modifier = {
		trait_track_travel_xp_gain_mult = @east_asian_manor_trait_track_travel_xp_gain_mult_2
		character_travel_speed_mult = @east_asian_manor_character_travel_speed_mult
		monthly_merit_mult = @east_asian_manor_monthly_merit_mult_1
	}
	province_modifier = {
		travel_danger = @east_asian_manor_travel_danger_2
	}
	ai_value = {
		value = 9
		add = estate_building_ai_modifier_value
	}
	asset = {
		icon = "gfx/interface/icons/domicile_building/domicile_building_horse_run.dds"
		texture = "gfx/interface/window_domiciles/estate_building_villa_chinese.dds"
		intersectionmask_texture = "gfx/interface/window_domiciles/estate_building_villa_chinese_mask.png"
	}
}
east_asian_estate_courier_posthouse_03 = {
	construction_time = @east_asian_estate_upgrade_construction_time_3
	allowed_domicile_types = { east_asian_estate }
	slot_type = internal
	previous_building = east_asian_estate_courier_posthouse_02

	can_construct = {
		domicile ?= { has_domicile_building_or_higher = east_asian_estate_main_02 }
	}

	cost = {
		gold = {
			value = estate_internal_building_normal_cost_tier_3_value
		}
	}
	parameters = {
	}
	character_modifier = {
		trait_track_travel_xp_gain_mult = @east_asian_manor_trait_track_travel_xp_gain_mult_2
		character_travel_speed_mult = @east_asian_manor_character_travel_speed_mult
		monthly_merit_mult = @east_asian_manor_monthly_merit_mult_1
	}
	province_modifier = {
		travel_danger = @east_asian_manor_travel_danger_2
	}
	ai_value = {
		value = 8
		add = estate_building_ai_modifier_value
	}
	asset = {
		icon = "gfx/interface/icons/domicile_building/domicile_building_horse_run.dds"
		texture = "gfx/interface/window_domiciles/estate_building_villa_chinese.dds"
		intersectionmask_texture = "gfx/interface/window_domiciles/estate_building_villa_chinese_mask.png"
	}
}
east_asian_estate_courier_posthouse_04 = {
	construction_time = @east_asian_estate_upgrade_construction_time_4
	allowed_domicile_types = { east_asian_estate }
	slot_type = internal
	previous_building = east_asian_estate_courier_posthouse_03

	can_construct = {
		domicile ?= { has_domicile_building_or_higher = east_asian_estate_main_03 }
	}

	cost = {
		gold = {
			value = estate_internal_building_normal_cost_tier_4_value
		}
	}
	parameters = {
	}
	character_modifier = {
		trait_track_travel_xp_gain_mult = @east_asian_manor_trait_track_travel_xp_gain_mult_2
		character_travel_speed_mult = @east_asian_manor_character_travel_speed_mult
		monthly_merit_mult = @east_asian_manor_monthly_merit_mult_1
	}
	province_modifier = {
		travel_danger = @east_asian_manor_travel_danger_2
	}
	ai_value = {
		value = 7
		add = estate_building_ai_modifier_value
	}
	asset = {
		icon = "gfx/interface/icons/domicile_building/domicile_building_horse_run.dds"
		texture = "gfx/interface/window_domiciles/estate_building_villa_chinese.dds"
		intersectionmask_texture = "gfx/interface/window_domiciles/estate_building_villa_chinese_mask.png"
	}
}
east_asian_estate_dye_works_01 = {
	construction_time = @east_asian_estate_upgrade_construction_time_1
	allowed_domicile_types = { east_asian_estate }
	slot_type = internal
	previous_building = east_asian_estate_silk_01

	can_construct = {
		
	}

	cost = {
		gold = {
			value = estate_internal_building_normal_cost_tier_1_value
		}
	}
	parameters = {
	}
	character_modifier = {
		domicile_monthly_influence_add = @east_asian_manor_monthly_influence_add_1
		domicile_monthly_gold_add = 0.15
	}
	province_modifier = {
		development_growth = @east_asian_manor_development_growth_1
	}
	ai_value = {
		value = 10
		add = estate_building_ai_modifier_value
	}
	asset = {
		icon = "gfx/interface/icons/domicile_building/east_asian_estate_fermentation_room.dds"
		texture = "gfx/interface/window_domiciles/estate_building_villa_chinese.dds"
		intersectionmask_texture = "gfx/interface/window_domiciles/estate_building_villa_chinese_mask.png"
	}
}
east_asian_estate_dye_works_02 = {
	construction_time = @east_asian_estate_upgrade_construction_time_2
	allowed_domicile_types = { east_asian_estate }
	slot_type = internal
	previous_building = east_asian_estate_dye_works_01

	can_construct = {
		
	}

	cost = {
		gold = {
			value = estate_internal_building_normal_cost_tier_2_value
		}
	}
	parameters = {
	}
	character_modifier = {
		domicile_monthly_influence_add = @east_asian_manor_monthly_influence_add_1
		domicile_monthly_gold_add = 0.15
	}
	province_modifier = {
		development_growth = @east_asian_manor_development_growth_1
	}
	ai_value = {
		value = 9
		add = estate_building_ai_modifier_value
	}
	asset = {
		icon = "gfx/interface/icons/domicile_building/east_asian_estate_fermentation_room.dds"
		texture = "gfx/interface/window_domiciles/estate_building_villa_chinese.dds"
		intersectionmask_texture = "gfx/interface/window_domiciles/estate_building_villa_chinese_mask.png"
	}
}
east_asian_estate_dye_works_03 = {
	construction_time = @east_asian_estate_upgrade_construction_time_3
	allowed_domicile_types = { east_asian_estate }
	slot_type = internal
	previous_building = east_asian_estate_dye_works_02

	can_construct = {
		domicile ?= { has_domicile_building_or_higher = east_asian_estate_main_02 }
	}

	cost = {
		gold = {
			value = estate_internal_building_normal_cost_tier_3_value
		}
	}
	parameters = {
	}
	character_modifier = {
		domicile_monthly_influence_add = @east_asian_manor_monthly_influence_add_1
		domicile_monthly_gold_add = 0.15
	}
	province_modifier = {
		development_growth = @east_asian_manor_development_growth_1
	}
	ai_value = {
		value = 8
		add = estate_building_ai_modifier_value
	}
	asset = {
		icon = "gfx/interface/icons/domicile_building/east_asian_estate_fermentation_room.dds"
		texture = "gfx/interface/window_domiciles/estate_building_villa_chinese.dds"
		intersectionmask_texture = "gfx/interface/window_domiciles/estate_building_villa_chinese_mask.png"
	}
}
east_asian_estate_dye_works_04 = {
	construction_time = @east_asian_estate_upgrade_construction_time_4
	allowed_domicile_types = { east_asian_estate }
	slot_type = internal
	previous_building = east_asian_estate_dye_works_03

	can_construct = {
		domicile ?= { has_domicile_building_or_higher = east_asian_estate_main_03 }
	}

	cost = {
		gold = {
			value = estate_internal_building_normal_cost_tier_4_value
		}
	}
	parameters = {
	}
	character_modifier = {
		domicile_monthly_influence_add = @east_asian_manor_monthly_influence_add_1
		domicile_monthly_gold_add = 0.15
	}
	province_modifier = {
		development_growth = @east_asian_manor_development_growth_1
	}
	ai_value = {
		value = 7
		add = estate_building_ai_modifier_value
	}
	asset = {
		icon = "gfx/interface/icons/domicile_building/east_asian_estate_fermentation_room.dds"
		texture = "gfx/interface/window_domiciles/estate_building_villa_chinese.dds"
		intersectionmask_texture = "gfx/interface/window_domiciles/estate_building_villa_chinese_mask.png"
	}
}
east_asian_estate_sericulture_school_01 = {
	construction_time = @east_asian_estate_upgrade_construction_time_1
	allowed_domicile_types = { east_asian_estate }
	slot_type = internal
	previous_building = east_asian_estate_silk_01

	can_construct = {
		
	}

	cost = {
		gold = {
			value = estate_internal_building_normal_cost_tier_1_value
		}
	}
	parameters = {
	}
	character_modifier = {
		monthly_merit = @east_asian_manor_monthly_merit_2
		study_confucian_classics_scheme_phase_duration_add = @east_asian_manor_study_confucian_classics_scheme_phase_duration_add_3
		confucian_education_xp_gain_mult = @east_asian_manor_confucian_education_xp_gain_mult_2
	}
	province_modifier = {
	}
	ai_value = {
		value = 10
		add = estate_building_ai_modifier_value
	}
	asset = {
		icon = "gfx/interface/icons/domicile_building/domicile_schoolhouse.dds"
		texture = "gfx/interface/window_domiciles/estate_building_villa_chinese.dds"
		intersectionmask_texture = "gfx/interface/window_domiciles/estate_building_villa_chinese_mask.png"
	}
}
east_asian_estate_sericulture_school_02 = {
	construction_time = @east_asian_estate_upgrade_construction_time_2
